title,search_term,category,link,image,Coat_length,Exercise,Grooming,Lifespan,Sheds,Size,Size_of_garden,Size_of_home,Town_or_country,Vulnerable_native_breed,breed_in_query,queries,term,suggestion,str_position,search_start,search_end,search_category
French Bulldog,french+bulldog,Utility,/search/breeds-a-to-z/breeds/utility/french-bulldog/,/media/2939/french-bulldog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143848790000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Small,Small/ medium garden,Flat/ Apartment,Either,No,french+bulldog,why+does+my+french+bulldog,why+does+my+french+bulldog,why does my french bulldog have a tail,12,why does my,have a tail,0
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd whine,12,why does my,whine,noise
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd pant so much,12,why does my,pant so much,0
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd lay down to eat,12,why does my,lay down to eat,eating habits
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd stare at me,12,why does my,stare at me,0
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd nibble on me,12,why does my,nibble on me,0
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd follow me everywhere,12,why does my,follow me everywhere,behaviour
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd bite me,12,why does my,bite me,0
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd shed so much,12,why does my,shed so much,0
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd have diarrhea,12,why does my,have diarrhea,0
German Shepherd Dog,german+shepherd,Pastoral,/search/breeds-a-to-z/breeds/pastoral/german-shepherd-dog/,/media/3259/german-shepherd-dog.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132186393170000000,Short & long,More than 2 hours per day,More than once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,german+shepherd,why+does+my+german+shepherd,why+does+my+german+shepherd,why does my german shepherd sit on me,12,why does my,sit on me,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why does my german shorthaired pointer whine,12,why does my,whine,noise
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why does my german shorthaired pointer shake,12,why does my,shake,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why does my german shorthaired pointer pee so much,12,why does my,pee so much,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why is my german shorthaired pointer so skinny,10,why is my,so skinny,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why is my german shorthaired pointer shedding so much,10,why is my,shedding so much,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why is my german shorthaired pointer aggressive,10,why is my,aggressive,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why is my german shorthaired pointer shaking,10,why is my,shaking,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why is my german shorthaired pointer so small,10,why is my,so small,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,does my german shorthaired pointer need a winter coat,8,does my,need a winter coat,0
German Shorthaired Pointer,german+shorthaired+pointer,Gundog,/search/breeds-a-to-z/breeds/gundog/german-shorthaired-pointer/,/media/1164/german-shorthaired-pointer-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140424900000000,Short,More than 2 hours per day,Once a week,Over 10 years,Yes,Medium,Large garden,Large house,Country,No,german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,why+does+my+german+shorthaired+pointer,will my german shorthaired pointer calm down,8,will my,calm down,0
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane lean on me,12,why does my,lean on me,0
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane sit on me,12,why does my,sit on me,0
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane shed so much,12,why does my,shed so much,0
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane smell like fish,12,why does my,smell like fish,odeur
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane growl at me,12,why does my,growl at me,0
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane shake,12,why does my,shake,0
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane stink,12,why does my,stink,odeur
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane shake his head,12,why does my,shake his head,0
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane chew everything,12,why does my,chew everything,0
Great Dane,great+dane,Working,/search/breeds-a-to-z/breeds/working/great-dane/,/media/2663/great-dane.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132144234850000000,Short,More than 2 hours per day,Once a week,Under 10 years,Yes,Large,Large garden,Large house,Either,No,great+dane,why+does+my+great+dane,why+does+my+great+dane,why does my great dane drink so much water,12,why does my,drink so much water,0
Greyhound,greyhound,Hound,/search/breeds-a-to-z/breeds/hound/greyhound/,/media/2941/greyhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140459660000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,greyhound,why+does+my+greyhound,why+does+my+greyhound,why does my greyhound stare at me,12,why does my,stare at me,0
Greyhound,greyhound,Hound,/search/breeds-a-to-z/breeds/hound/greyhound/,/media/2941/greyhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140459660000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,greyhound,why+does+my+greyhound,why+does+my+greyhound,why does my greyhound lick me,12,why does my,lick me,0
Greyhound,greyhound,Hound,/search/breeds-a-to-z/breeds/hound/greyhound/,/media/2941/greyhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140459660000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,greyhound,why+does+my+greyhound,why+does+my+greyhound,why does my greyhound pant so much,12,why does my,pant so much,0
Greyhound,greyhound,Hound,/search/breeds-a-to-z/breeds/hound/greyhound/,/media/2941/greyhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140459660000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,greyhound,why+does+my+greyhound,why+does+my+greyhound,why does my greyhound eat grass,12,why does my,eat grass,eating habits
Greyhound,greyhound,Hound,/search/breeds-a-to-z/breeds/hound/greyhound/,/media/2941/greyhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140459660000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,greyhound,why+does+my+greyhound,why+does+my+greyhound,why does my greyhound shed so much,12,why does my,shed so much,0
Greyhound,greyhound,Hound,/search/breeds-a-to-z/breeds/hound/greyhound/,/media/2941/greyhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140459660000000,Short,Up to 1 hour per day,Once a week,Over 10 years,Yes,Large,Large garden,Large house,Either,No,greyhound,why+does+my+greyhound,why+does+my+greyhound,why does my greyhound lean on me,12,why does my,lean on me,0
