title,category,link,image,details_type,details
Brittany,Gundog,/search/breeds-a-to-z/breeds/gundog/brittany/,/media/1161/brittany-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140423510000000,Coat length,Medium
Brittany,Gundog,/search/breeds-a-to-z/breeds/gundog/brittany/,/media/1161/brittany-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140423510000000,Sheds,Yes
Brittany,Gundog,/search/breeds-a-to-z/breeds/gundog/brittany/,/media/1161/brittany-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140423510000000,Lifespan,Over 10 years
Brittany,Gundog,/search/breeds-a-to-z/breeds/gundog/brittany/,/media/1161/brittany-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140423510000000,Vulnerable native breed,No
Brittany,Gundog,/search/breeds-a-to-z/breeds/gundog/brittany/,/media/1161/brittany-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140423510000000,Town or country,Country
Brittany,Gundog,/search/breeds-a-to-z/breeds/gundog/brittany/,/media/1161/brittany-illustration-resized.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140423510000000,Size of garden,Large garden
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Size,Large
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Exercise,More than 2 hours per day
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Size of home,Large house
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Grooming,Once a week
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Coat length,Short
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Sheds,Yes
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Lifespan,Under 10 years
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Vulnerable native breed,Yes
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Town or country,Country
Bloodhound,Hound,/search/breeds-a-to-z/breeds/hound/bloodhound/,/media/1355/bloodhound-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140455420000000,Size of garden,Large garden
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Size,Medium
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Exercise,Up to 1 hour per day
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Size of home,Small house
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Grooming,Once a week
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Coat length,Short
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Sheds,Yes
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Lifespan,Over 10 years
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Vulnerable native breed,No
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Town or country,Either
Bull Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/bull-terrier/,/media/1529/bull-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143782960000000,Size of garden,Small/ medium garden
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Size,Large
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Exercise,More than 2 hours per day
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Size of home,Large house
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Grooming,Once a week
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Coat length,Short
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Sheds,Yes
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Lifespan,Over 10 years
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Vulnerable native breed,No
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Town or country,Either
Boxer,Working,/search/breeds-a-to-z/breeds/working/boxer/,/media/2918/boxer-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872640000000,Size of garden,Large garden
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Size,Large
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Exercise,More than 2 hours per day
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Size of home,Large house
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Grooming,Once a week
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Coat length,Short
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Sheds,Yes
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Lifespan,Under 10 years
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Vulnerable native breed,No
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Town or country,Either
Bullmastiff,Working,/search/breeds-a-to-z/breeds/working/bullmastiff/,/media/2920/bullmastiff-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872890000000,Size of garden,Large garden
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Size,Large
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Exercise,Up to 1 hour per day
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Size of home,Large house
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Grooming,More than once a week
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Coat length,Medium
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Sheds,Yes
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Lifespan,Under 10 years
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Vulnerable native breed,No
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Town or country,Either
Bernese Mountain Dog,Working,/search/breeds-a-to-z/breeds/working/bernese-mountain-dog/,/media/2919/bernese-mountain-dog-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143872230000000,Size of garden,Large garden
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Size,Medium
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Exercise,Up to 1 hour per day
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Size of home,Large house
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Grooming,Every day
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Coat length,Long
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Sheds,Yes
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Lifespan,Over 12 years
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Vulnerable native breed,Yes
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Town or country,Either
Bearded Collie,Pastoral,/search/breeds-a-to-z/breeds/pastoral/bearded-collie/,/media/1416/bearded-collie-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140471330000000,Size of garden,Large garden
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Size,Medium
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Exercise,More than 2 hours per day
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Size of home,Large house
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Grooming,More than once a week
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Coat length,Medium
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Sheds,Yes
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Lifespan,Over 10 years
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Vulnerable native breed,No
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Town or country,Either
Belgian Shepherd Dog (Groenendael),Pastoral,/search/breeds-a-to-z/breeds/pastoral/belgian-shepherd-dog-groenendael/,/media/1423/belgian-shepherd-dog-groenendael-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132140472230000000,Size of garden,Large garden
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Size,Small
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Exercise,Up to 1 hour per day
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Size of home,Flat/ Apartment
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Grooming,More than once a week
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Coat length,Short
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Sheds,Yes
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Lifespan,Over 12 years
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Vulnerable native breed,No
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Town or country,Either
Border Terrier,Terrier,/search/breeds-a-to-z/breeds/terrier/border-terrier/,/media/1526/border-terrier-illustration.jpg?mode=crop&anchor=center&width=81&height=81&rnd=132143779610000000,Size of garden,Small/ medium garden
